name,title,default_crs,bbox_raw
datafinder.stats.govt.nz:layer-120963,Territorial Authority 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120964,Urban Rural 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120965,Urban Rural 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120966,Statistical Area 3 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120967,Statistical Area 3 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120969,Statistical Area 2 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120970,Statistical Area 1 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120971,Statistical Area 1 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120973,Statistical Area 2 Higher Geographies 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120974,Statistical Area 3 Higher Geographies 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120976,Meshblock 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120977,Meshblock Higher Geographies 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120978,Statistical Area 2 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120980,Meshblock 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120981,Statistical Area 1 Higher Geographies 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-121975,2023 Census electoral population at meshblock level (2025 Meshblock),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-121976,Proposed General Electorates 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-121977,Proposed Māori Electorates 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122190,Meshblock 2015 (generalised version),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122223,Meshblock with Regional Tourism Organisation Areas 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122224,Regional Tourism Organisation Areas 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122226,Regional Tourism Organisation Areas 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122391,2023 Census housing data by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122400,2023 Census housing data by territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122406,2023 Census housing data by health district,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122453,Community Board 2025 Version 2 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122454,Ward 2025 Version 2 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122458,Māori Ward 2025 Version 2 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122459,Subdivision 2025 Version 2 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122461,Constituency 2025 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122462,Māori Constituency 2025 Provisional,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404653827844</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.92939171974323</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122741,General Electorates 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122742,Māori Electorates 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122744,2023 Census Electoral Population (Meshblock 2025 version 2),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-122771,Meshblock 2025 version 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123478,Constituency 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123479,Constituency 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123480,Māori Constituency 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123481,Māori Constituency 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123482,Territorial Authority Local Board 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123483,Territorial Authority Local Board 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123484,Subdivision 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123485,Subdivision 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123486,Community Board 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123487,Community Board 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123488,Ward 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123490,Ward 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123491,Māori Ward 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123492,Māori Ward 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123494,Health District 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123495,Health District 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.724046616850494</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.958496995825975</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123496,Territorial Authority 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123497,Territorial Authority 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123498,Urban Accessibility Indicator 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123499,Urban Accessibility Indicator 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123502,Urban Rural 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123505,Urban Rural 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123506,Statistical Area 3 Higher Geographies 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123507,Statistical Area 3 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123508,Statistical Area 3 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123509,Statistical Area 1 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123510,Statistical Area 1 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123513,Statistical Area 2 Higher Geographies 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123514,Statistical Area 2 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123515,Statistical Area 2 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123519,Meshblock Higher Geographies 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123520,Meshblock 2026 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-123521,Meshblock 2026,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25735,Territorial Authority 2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25736,Territorial Authority 2006,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.13865384410903 -47.7240465130542</ns0:LowerCorner><ns0:UpperCorner>178.8362089165563 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25737,Territorial Authority 2001,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.1344579380732 -47.734743645013566</ns0:LowerCorner><ns0:UpperCorner>178.80482395739196 -33.93470468732294</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-25738,Regional Council 2013,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566901 -47.62012357912572</ns0:LowerCorner><ns0:UpperCorner>184.6209529456846 -33.958497100234446</ns0:UpperCorner></ns0:WGS84BoundingBox>"
