SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_workplace_address,SA32023_V1_00_NAME_workplace_address,SA32023_V1_00_NAME_ASCII_workplace_address,_2018_Work_at_home,_2018_Drive_a_private_car_truck_or_van,_2018_Drive_a_company_car_truck_or_van,_2018_Passenger_in_a_car_truck_van_or_company_bus,_2018_Public_bus,_2018_Train,_2018_Bicycle,_2018_Walk_or_jog,_2018_Ferry,_2018_Other,_2018_Total_stated,_2023_Work_at_home,_2023_Drive_a_private_car_truck_or_van,_2023_Drive_a_company_car_truck_or_van,_2023_Passenger_in_a_car_truck_van_or_company_bus,_2023_Public_bus,_2023_Train,_2023_Bicycle,_2023_Walk_or_jog,_2023_Ferry,_2023_Other,_2023_Total_stated
50420,Warkworth,Warkworth,50960,Henderson,Henderson,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50420,Warkworth,Warkworth,51010,Takapuna,Takapuna,-999,30,6,-999,-999,-999,-999,-999,-999,-999,39,-999,30,9,-999,-999,-999,-999,-999,-999,-999,39
50420,Warkworth,Warkworth,51040,Northcote (Auckland),Northcote (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51050,Birkenhead,Birkenhead,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51150,Auckland City Centre,Auckland City Centre,-999,78,-999,6,6,-999,-999,-999,-999,-999,102,-999,51,12,-999,12,-999,-999,-999,-999,-999,81
50420,Warkworth,Warkworth,51180,Freemans Bay,Freemans Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51200,Parnell,Parnell,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50420,Warkworth,Warkworth,51230,Grafton,Grafton,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50420,Warkworth,Warkworth,51300,Avondale (Auckland),Avondale (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51380,Grey Lynn,Grey Lynn,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50420,Warkworth,Warkworth,51390,Eden Terrace,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51420,Newmarket,Newmarket,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51430,Mount Eden,Mount Eden,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50420,Warkworth,Warkworth,51460,Epsom,Epsom,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51570,Onehunga,Onehunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50420,Warkworth,Warkworth,51700,Ellerslie,Ellerslie,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50420,Warkworth,Warkworth,51710,Mount Wellington,Mount Wellington,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50420,Warkworth,Warkworth,51750,Penrose,Penrose,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15
50420,Warkworth,Warkworth,51820,East Tamaki,East Tamaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50420,Warkworth,Warkworth,51960,Māngere,Mangere,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50420,Warkworth,Warkworth,52060,Wiri,Wiri,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,50340,Kaipara District South,Kaipara District South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,50390,Rodney North,Rodney North,-999,147,27,9,-999,-999,-999,-999,-999,-999,186,-999,204,42,18,-999,-999,-999,-999,-999,-999,267
50430,Mahurangi Peninsula,Mahurangi Peninsula,50410,Rodney East,Rodney East,-999,33,12,-999,-999,-999,-999,-999,-999,-999,51,-999,51,18,6,-999,-999,-999,-999,-999,-999,78
50430,Mahurangi Peninsula,Mahurangi Peninsula,50420,Warkworth,Warkworth,-999,390,51,21,6,-999,-999,9,-999,-999,480,-999,393,63,21,-999,-999,-999,-999,-999,-999,489
50430,Mahurangi Peninsula,Mahurangi Peninsula,50430,Mahurangi Peninsula,Mahurangi Peninsula,465,195,27,15,-999,-999,-999,36,-999,6,756,639,225,51,36,-999,-999,9,36,-999,-999,996
50430,Mahurangi Peninsula,Mahurangi Peninsula,50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,50480,Orewa,Orewa,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
50430,Mahurangi Peninsula,Mahurangi Peninsula,50500,Helensville,Helensville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,50520,Silverdale (Auckland),Silverdale (Auckland),-999,39,9,-999,-999,-999,-999,-999,-999,-999,51,-999,33,15,-999,-999,-999,-999,-999,-999,-999,51
50430,Mahurangi Peninsula,Mahurangi Peninsula,50530,Dairy Flat,Dairy Flat,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,50540,Red Beach,Red Beach,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50430,Mahurangi Peninsula,Mahurangi Peninsula,50570,Stanmore Bay,Stanmore Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50430,Mahurangi Peninsula,Mahurangi Peninsula,50610,Kumeū,Kumeu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,50620,Albany,Albany,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,9,6,-999,-999,-999,-999,-999,-999,-999,21
50430,Mahurangi Peninsula,Mahurangi Peninsula,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,45,39,-999,-999,-999,-999,-999,-999,-999,87,-999,21,24,-999,-999,-999,-999,-999,-999,-999,48
50430,Mahurangi Peninsula,Mahurangi Peninsula,50840,Glenfield,Glenfield,-999,21,6,-999,-999,-999,-999,-999,-999,-999,30,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21
50430,Mahurangi Peninsula,Mahurangi Peninsula,50960,Henderson,Henderson,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50430,Mahurangi Peninsula,Mahurangi Peninsula,51010,Takapuna,Takapuna,-999,24,12,-999,-999,-999,-999,-999,-999,-999,36,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
50430,Mahurangi Peninsula,Mahurangi Peninsula,51040,Northcote (Auckland),Northcote (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51150,Auckland City Centre,Auckland City Centre,-999,48,6,-999,9,-999,-999,-999,-999,6,78,-999,30,6,-999,15,-999,-999,-999,-999,-999,60
50430,Mahurangi Peninsula,Mahurangi Peninsula,51200,Parnell,Parnell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50430,Mahurangi Peninsula,Mahurangi Peninsula,51230,Grafton,Grafton,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50430,Mahurangi Peninsula,Mahurangi Peninsula,51300,Avondale (Auckland),Avondale (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50430,Mahurangi Peninsula,Mahurangi Peninsula,51350,New Lynn,New Lynn,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51380,Grey Lynn,Grey Lynn,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,51390,Eden Terrace,Eden Terrace,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51400,Remuera,Remuera,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50430,Mahurangi Peninsula,Mahurangi Peninsula,51420,Newmarket,Newmarket,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50430,Mahurangi Peninsula,Mahurangi Peninsula,51430,Mount Eden,Mount Eden,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51440,Mount Albert,Mount Albert,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51460,Epsom,Epsom,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51570,Onehunga,Onehunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51700,Ellerslie,Ellerslie,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51710,Mount Wellington,Mount Wellington,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50430,Mahurangi Peninsula,Mahurangi Peninsula,51750,Penrose,Penrose,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50430,Mahurangi Peninsula,Mahurangi Peninsula,51820,East Tamaki,East Tamaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
50430,Mahurangi Peninsula,Mahurangi Peninsula,51830,Ōtāhuhu,Otahuhu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50430,Mahurangi Peninsula,Mahurangi Peninsula,51960,Māngere,Mangere,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50410,Rodney East,Rodney East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50420,Warkworth,Warkworth,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50430,Mahurangi Peninsula,Mahurangi Peninsula,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,327,18,24,-999,-999,-999,-999,6,-999,-999,381,525,18,27,-999,-999,-999,-999,12,-999,-999,591
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50470,Kaukapakapa-Waitoki,Kaukapakapa-Waitoki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50480,Orewa,Orewa,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50520,Silverdale (Auckland),Silverdale (Auckland),-999,96,12,6,-999,-999,-999,-999,-999,-999,117,-999,129,27,6,-999,-999,-999,-999,-999,-999,165
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50530,Dairy Flat,Dairy Flat,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,6,-999,-999,-999,-999,-999,-999,-999,24
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50540,Red Beach,Red Beach,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50570,Stanmore Bay,Stanmore Bay,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50610,Kumeū,Kumeu,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50620,Albany,Albany,-999,66,9,-999,-999,-999,-999,-999,-999,-999,78,-999,51,6,12,-999,-999,-999,-999,-999,-999,72
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50630,Pāremoremo,Paremoremo,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50660,Long Bay,Long Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50670,Torbay-Waiake,Torbay-Waiake,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50680,Fairview Heights,Fairview Heights,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50690,Northcross,Northcross,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50700,Oteha,Oteha,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50710,Browns Bay,Browns Bay,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,132,54,-999,-999,-999,-999,-999,-999,-999,195,-999,126,54,-999,-999,-999,-999,-999,-999,-999,180
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50810,Forrest Hill,Forrest Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50840,Glenfield,Glenfield,-999,60,21,-999,-999,-999,-999,-999,-999,-999,84,-999,45,18,-999,-999,-999,-999,-999,-999,-999,66
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50910,Hobsonville,Hobsonville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50930,Westgate,Westgate,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,50960,Henderson,Henderson,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,15,6,-999,-999,-999,-999,-999,-999,-999,24
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51000,Milford,Milford,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51010,Takapuna,Takapuna,-999,81,6,-999,9,-999,-999,-999,-999,-999,96,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,60
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51040,Northcote (Auckland),Northcote (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51050,Birkenhead,Birkenhead,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51120,Devonport,Devonport,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51130,Stanley Point,Stanley Point,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51150,Auckland City Centre,Auckland City Centre,-999,48,21,9,57,-999,-999,-999,-999,-999,135,-999,45,12,-999,48,-999,-999,-999,-999,-999,105
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51200,Parnell,Parnell,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51230,Grafton,Grafton,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51300,Avondale (Auckland),Avondale (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51380,Grey Lynn,Grey Lynn,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51390,Eden Terrace,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51400,Remuera,Remuera,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51420,Newmarket,Newmarket,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51430,Mount Eden,Mount Eden,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51460,Epsom,Epsom,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51570,Onehunga,Onehunga,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51700,Ellerslie,Ellerslie,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51710,Mount Wellington,Mount Wellington,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51750,Penrose,Penrose,-999,9,9,-999,-999,-999,-999,-999,-999,-999,24,-999,9,9,-999,-999,-999,-999,-999,-999,-999,18
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51820,East Tamaki,East Tamaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51830,Ōtāhuhu,Otahuhu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50440,Hibiscus and Bays Rural,Hibiscus and Bays Rural,51960,Māngere,Mangere,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
50460,Rodney West,Rodney West,50410,Rodney East,Rodney East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
50460,Rodney West,Rodney West,50420,Warkworth,Warkworth,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50460,Rodney West,Rodney West,50460,Rodney West,Rodney West,834,267,63,15,-999,-999,-999,51,-999,18,1260,1266,309,72,33,-999,-999,-999,45,-999,9,1734
50460,Rodney West,Rodney West,50470,Kaukapakapa-Waitoki,Kaukapakapa-Waitoki,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
50460,Rodney West,Rodney West,50480,Orewa,Orewa,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50460,Rodney West,Rodney West,50500,Helensville,Helensville,-999,171,18,6,-999,-999,-999,-999,-999,-999,204,-999,231,21,15,-999,-999,-999,-999,-999,-999,270
50460,Rodney West,Rodney West,50510,Coatesville-Riverhead,Coatesville-Riverhead,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,21,6,-999,-999,-999,-999,-999,-999,-999,30
50460,Rodney West,Rodney West,50520,Silverdale (Auckland),Silverdale (Auckland),-999,21,15,-999,-999,-999,-999,-999,-999,-999,33,-999,39,15,-999,-999,-999,-999,-999,-999,-999,54
50460,Rodney West,Rodney West,50530,Dairy Flat,Dairy Flat,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,9,-999,-999,-999,-999,-999,-999,-999,18
50460,Rodney West,Rodney West,50540,Red Beach,Red Beach,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
50460,Rodney West,Rodney West,50570,Stanmore Bay,Stanmore Bay,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50460,Rodney West,Rodney West,50610,Kumeū,Kumeu,-999,264,63,15,-999,-999,-999,-999,-999,-999,351,-999,258,57,15,-999,-999,-999,-999,-999,-999,333
50460,Rodney West,Rodney West,50620,Albany,Albany,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,42,9,-999,-999,-999,-999,-999,-999,-999,54
50460,Rodney West,Rodney West,50630,Pāremoremo,Paremoremo,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
50460,Rodney West,Rodney West,50710,Browns Bay,Browns Bay,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
50460,Rodney West,Rodney West,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,108,51,6,-999,-999,-999,-999,-999,-999,174,-999,105,21,-999,-999,-999,-999,-999,-999,-999,129
50460,Rodney West,Rodney West,50840,Glenfield,Glenfield,-999,39,18,-999,-999,-999,-999,-999,-999,-999,63,-999,27,18,-999,-999,-999,-999,-999,-999,-999,45
50460,Rodney West,Rodney West,50860,Waitākere West,Waitakere West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50460,Rodney West,Rodney West,50870,Taupaki,Taupaki,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
50460,Rodney West,Rodney West,50880,Swanson,Swanson,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
50460,Rodney West,Rodney West,50890,Whenuapai,Whenuapai,-999,48,9,-999,-999,-999,-999,-999,-999,-999,66,-999,39,9,-999,-999,-999,-999,-999,-999,-999,54
50460,Rodney West,Rodney West,50910,Hobsonville,Hobsonville,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,36,15,-999,-999,-999,-999,-999,-999,-999,48
